year,parent,region,net_migration,region_full
2024,경기도,양주시,5814.0,경기도 양주시
2024,경기도,양평군,-319.0,경기도 양평군
2024,경기도,여주시,-299.0,경기도 여주시
2024,경기도,연천군,-317.0,경기도 연천군
2024,경기도,오산시,3652.0,경기도 오산시
2024,경기도,용인시,2403.0,경기도 용인시
2024,경기도,의왕시,-909.0,경기도 의왕시
2024,경기도,의정부시,-1727.0,경기도 의정부시
2024,경기도,이천시,-609.0,경기도 이천시
2024,경기도,파주시,2466.0,경기도 파주시
2024,경기도,평택시,3780.0,경기도 평택시
2024,경기도,포천시,-854.0,경기도 포천시
2024,경기도,하남시,727.0,경기도 하남시
2024,경기도,화성시,9845.0,경기도 화성시
2024,경상남도,거제시,-1270.0,경상남도 거제시
2024,경상남도,거창군,-546.0,경상남도 거창군
2024,경상남도,고성군,-554.0,경상남도 고성군
2024,경상남도,김해시,-2197.0,경상남도 김해시
2024,경상남도,남해군,-418.0,경상남도 남해군
2024,경상남도,밀양시,-519.0,경상남도 밀양시
2024,경상남도,사천시,-233.0,경상남도 사천시
2024,경상남도,산청군,-237.0,경상남도 산청군
2024,경상남도,양산시,563.0,경상남도 양산시
2024,경상남도,의령군,-99.0,경상남도 의령군
2024,경상남도,진주시,-622.0,경상남도 진주시
2024,경상남도,창녕군,-383.0,경상남도 창녕군
2024,경상남도,창원시,-3865.0,경상남도 창원시
2024,경상남도,통영시,-712.0,경상남도 통영시
2024,경상남도,하동군,-322.0,경상남도 하동군
2024,경상남도,함안군,-532.0,경상남도 함안군
2024,경상남도,함양군,-352.0,경상남도 함양군
2024,경상남도,합천군,-218.0,경상남도 합천군
2024,경상북도,경산시,648.0,경상북도 경산시
2024,경상북도,경주시,-1264.0,경상북도 경주시
2024,경상북도,고령군,-143.0,경상북도 고령군
2024,경상북도,구미시,-934.0,경상북도 구미시
2024,경상북도,김천시,-934.0,경상북도 김천시
2024,경상북도,문경시,-629.0,경상북도 문경시
2024,경상북도,봉화군,-239.0,경상북도 봉화군
2024,경상북도,상주시,-795.0,경상북도 상주시
2024,경상북도,성주군,-278.0,경상북도 성주군
2024,경상북도,안동시,869.0,경상북도 안동시
2024,경상북도,영덕군,-263.0,경상북도 영덕군
2024,경상북도,영양군,-88.0,경상북도 영양군
2024,경상북도,영주시,-729.0,경상북도 영주시
2024,경상북도,영천시,-763.0,경상북도 영천시
2024,경상북도,예천군,-270.0,경상북도 예천군
2024,경상북도,울릉군,5.0,경상북도 울릉군
2024,경상북도,울진군,-95.0,경상북도 울진군
2024,경상북도,의성군,-379.0,경상북도 의성군
2024,경상북도,청도군,-317.0,경상북도 청도군
2024,경상북도,청송군,-101.0,경상북도 청송군
2024,경상북도,칠곡군,-1344.0,경상북도 칠곡군
2024,경상북도,포항시,-665.0,경상북도 포항시
2024,광주광역시,광산구,-1986.0,광주광역시 광산구
2024,광주광역시,남  구,-1376.0,광주광역시 남  구
2024,광주광역시,동  구,1.0,광주광역시 동  구
2024,광주광역시,북  구,32.0,광주광역시 북  구
2024,광주광역시,서  구,-1996.0,광주광역시 서  구
2024,대구광역시,군위군,-189.0,대구광역시 군위군
2024,대구광역시,남  구,-677.0,대구광역시 남  구
2024,대구광역시,달서구,-3138.0,대구광역시 달서구
2024,대구광역시,달성군,-1443.0,대구광역시 달성군
2024,대구광역시,동  구,921.0,대구광역시 동  구
2024,대구광역시,북  구,-2463.0,대구광역시 북  구
2024,대구광역시,서  구,-385.0,대구광역시 서  구
2024,대구광역시,수성구,-2272.0,대구광역시 수성구
2024,대구광역시,중  구,3123.0,대구광역시 중  구
2024,대전광역시,대덕구,-547.0,대전광역시 대덕구
2024,대전광역시,동  구,274.0,대전광역시 동  구
2024,대전광역시,서  구,-1360.0,대전광역시 서  구
2024,대전광역시,유성구,2828.0,대전광역시 유성구
2024,대전광역시,중  구,-295.0,대전광역시 중  구
2024,부산광역시,강서구,543.0,부산광역시 강서구
2024,부산광역시,금정구,-1505.0,부산광역시 금정구
2024,부산광역시,기장군,-746.0,부산광역시 기장군
2024,부산광역시,남  구,309.0,부산광역시 남  구
2024,부산광역시,동  구,5.0,부산광역시 동  구
2024,부산광역시,동래구,94.0,부산광역시 동래구
2024,부산광역시,부산진구,1914.0,부산광역시 부산진구
2024,부산광역시,북  구,-1926.0,부산광역시 북  구
2024,부산광역시,사상구,-1266.0,부산광역시 사상구
2024,부산광역시,사하구,-2078.0,부산광역시 사하구
2024,부산광역시,서  구,-568.0,부산광역시 서  구
2024,부산광역시,수영구,-325.0,부산광역시 수영구
2024,부산광역시,연제구,1530.0,부산광역시 연제구
2024,부산광역시,영도구,-734.0,부산광역시 영도구
2024,부산광역시,중  구,-145.0,부산광역시 중  구
2024,부산광역시,해운대구,-1837.0,부산광역시 해운대구
2024,서울특별시,강남구,2377.0,서울특별시 강남구
2024,서울특별시,강동구,5678.0,서울특별시 강동구
2024,서울특별시,강북구,-648.0,서울특별시 강북구
2024,서울특별시,강서구,1111.0,서울특별시 강서구
2024,서울특별시,관악구,3547.0,서울특별시 관악구
2024,서울특별시,광진구,1168.0,서울특별시 광진구
2024,서울특별시,구로구,651.0,서울특별시 구로구
2024,서울특별시,금천구,1328.0,서울특별시 금천구
2024,서울특별시,노원구,-1795.0,서울특별시 노원구
2024,서울특별시,도봉구,-549.0,서울특별시 도봉구
2024,서울특별시,동대문구,1484.0,서울특별시 동대문구
2024,서울특별시,동작구,2050.0,서울특별시 동작구
2024,서울특별시,마포구,2370.0,서울특별시 마포구
2024,서울특별시,서대문구,291.0,서울특별시 서대문구
2024,서울특별시,서초구,609.0,서울특별시 서초구
2024,서울특별시,성동구,1045.0,서울특별시 성동구
2024,서울특별시,성북구,73.0,서울특별시 성북구
2024,서울특별시,송파구,2149.0,서울특별시 송파구
2024,서울특별시,양천구,-2455.0,서울특별시 양천구
2024,서울특별시,영등포구,4630.0,서울특별시 영등포구
2024,서울특별시,용산구,-447.0,서울특별시 용산구
2024,서울특별시,은평구,676.0,서울특별시 은평구
2024,서울특별시,종로구,520.0,서울특별시 종로구
2024,서울특별시,중구,1027.0,서울특별시 중구
2024,서울특별시,중랑구,1120.0,서울특별시 중랑구
2024,울산광역시,남구,-441.0,울산광역시 남구
2024,울산광역시,동구,-314.0,울산광역시 동구
2024,울산광역시,북구,84.0,울산광역시 북구
2024,울산광역시,울주군,-421.0,울산광역시 울주군
2024,울산광역시,중구,-428.0,울산광역시 중구
2024,인천광역시,강화군,-98.0,인천광역시 강화군
2024,인천광역시,계양구,-174.0,인천광역시 계양구
2024,인천광역시,남  구,0.0,인천광역시 남  구
2024,인천광역시,남동구,-1351.0,인천광역시 남동구
2024,인천광역시,동  구,-243.0,인천광역시 동  구
2024,인천광역시,미추홀구,2165.0,인천광역시 미추홀구
2024,인천광역시,부평구,106.0,인천광역시 부평구
2024,인천광역시,서구,3029.0,인천광역시 서구
2024,인천광역시,연수구,1315.0,인천광역시 연수구
2024,인천광역시,옹진군,-138.0,인천광역시 옹진군
2024,인천광역시,중  구,3134.0,인천광역시 중  구
2024,전라남도,강진군,-158.0,전라남도 강진군
2024,전라남도,고흥군,-303.0,전라남도 고흥군
2024,전라남도,곡성군,-166.0,전라남도 곡성군
2024,전라남도,광양시,412.0,전라남도 광양시
2024,전라남도,구례군,-93.0,전라남도 구례군
2024,전라남도,나주시,-253.0,전라남도 나주시
2024,전라남도,담양군,-424.0,전라남도 담양군
2024,전라남도,목포시,-1617.0,전라남도 목포시
2024,전라남도,무안군,668.0,전라남도 무안군
2024,전라남도,보성군,-229.0,전라남도 보성군
2024,전라남도,순천시,-1175.0,전라남도 순천시
2024,전라남도,신안군,-29.0,전라남도 신안군
2024,전라남도,여수시,-1711.0,전라남도 여수시
2024,전라남도,영광군,134.0,전라남도 영광군
2024,전라남도,영암군,-351.0,전라남도 영암군
2024,전라남도,완도군,-287.0,전라남도 완도군
2024,전라남도,장성군,-237.0,전라남도 장성군
2024,전라남도,장흥군,-174.0,전라남도 장흥군
2024,전라남도,진도군,-139.0,전라남도 진도군
2024,전라남도,함평군,-125.0,전라남도 함평군
2024,전라남도,해남군,-486.0,전라남도 해남군
2024,전라남도,화순군,-323.0,전라남도 화순군
2024,전북특별자치도,고창군,-314.0,전북특별자치도 고창군
2024,전북특별자치도,군산시,-955.0,전북특별자치도 군산시
2024,전북특별자치도,김제시,-348.0,전북특별자치도 김제시
2024,전북특별자치도,남원시,-548.0,전북특별자치도 남원시
2024,전북특별자치도,무주군,-63.0,전북특별자치도 무주군
2024,전북특별자치도,부안군,-385.0,전북특별자치도 부안군
2024,전북특별자치도,순창군,-86.0,전북특별자치도 순창군
2024,전북특별자치도,완주군,566.0,전북특별자치도 완주군
2024,전북특별자치도,익산시,-1521.0,전북특별자치도 익산시
2024,전북특별자치도,임실군,-111.0,전북특별자치도 임실군
2024,전북특별자치도,장수군,-135.0,전북특별자치도 장수군
2024,전북특별자치도,전주시,-3198.0,전북특별자치도 전주시
2024,전북특별자치도,정읍시,-697.0,전북특별자치도 정읍시
2024,전북특별자치도,진안군,-102.0,전북특별자치도 진안군
2024,제주특별자치도,서귀포시,-954.0,제주특별자치도 서귀포시
2024,제주특별자치도,제주시,-1579.0,제주특별자치도 제주시
2024,충청남도,계룡시,-256.0,충청남도 계룡시
2024,충청남도,공주시,-339.0,충청남도 공주시
2024,충청남도,금산군,-179.0,충청남도 금산군
2024,충청남도,논산시,-796.0,충청남도 논산시
2024,충청남도,당진시,481.0,충청남도 당진시
2024,충청남도,보령시,-768.0,충청남도 보령시
2024,충청남도,부여군,-547.0,충청남도 부여군
2024,충청남도,서산시,-705.0,충청남도 서산시
2024,충청남도,서천군,-277.0,충청남도 서천군
2024,충청남도,아산시,3589.0,충청남도 아산시
2024,충청남도,예산군,-91.0,충청남도 예산군
2024,충청남도,천안시,1494.0,충청남도 천안시
2024,충청남도,청양군,-267.0,충청남도 청양군
2024,충청남도,태안군,-241.0,충청남도 태안군
2024,충청남도,홍성군,440.0,충청남도 홍성군
2024,충청북도,괴산군,-77.0,충청북도 괴산군
2024,충청북도,단양군,-152.0,충청북도 단양군
2024,충청북도,보은군,-181.0,충청북도 보은군
2024,충청북도,영동군,-267.0,충청북도 영동군
2024,충청북도,옥천군,-334.0,충청북도 옥천군
2024,충청북도,음성군,73.0,충청북도 음성군
2024,충청북도,제천시,-1048.0,충청북도 제천시
2024,충청북도,증평군,-155.0,충청북도 증평군
2024,충청북도,진천군,-262.0,충청북도 진천군
2024,충청북도,청주시,898.0,충청북도 청주시
2024,충청북도,충주시,-216.0,충청북도 충주시
2025,강원특별자치도,강릉시,-713.0,강원특별자치도 강릉시
2025,강원특별자치도,고성군,-56.0,강원특별자치도 고성군
2025,강원특별자치도,동해시,-327.0,강원특별자치도 동해시
2025,강원특별자치도,삼척시,-717.0,강원특별자치도 삼척시
2025,강원특별자치도,속초시,-399.0,강원특별자치도 속초시
2025,강원특별자치도,양구군,-56.0,강원특별자치도 양구군
2025,강원특별자치도,양양군,-81.0,강원특별자치도 양양군
2025,강원특별자치도,영월군,-249.0,강원특별자치도 영월군
2025,강원특별자치도,원주시,106.0,강원특별자치도 원주시
2025,강원특별자치도,인제군,-147.0,강원특별자치도 인제군
2025,강원특별자치도,정선군,302.0,강원특별자치도 정선군
2025,강원특별자치도,철원군,-28.0,강원특별자치도 철원군
2025,강원특별자치도,춘천시,-460.0,강원특별자치도 춘천시
2025,강원특별자치도,태백시,-221.0,강원특별자치도 태백시
2025,강원특별자치도,평창군,-307.0,강원특별자치도 평창군
2025,강원특별자치도,홍천군,-356.0,강원특별자치도 홍천군
2025,강원특별자치도,화천군,-58.0,강원특별자치도 화천군
2025,강원특별자치도,횡성군,-335.0,강원특별자치도 횡성군
2025,경기도,가평군,-277.0,경기도 가평군
2025,경기도,고양시,-2979.0,경기도 고양시
2025,경기도,과천시,-1366.0,경기도 과천시
2025,경기도,광명시,5009.0,경기도 광명시
2025,경기도,광주시,-234.0,경기도 광주시
2025,경기도,구리시,385.0,경기도 구리시
2025,경기도,군포시,-964.0,경기도 군포시
2025,경기도,김포시,-103.0,경기도 김포시
2025,경기도,남양주시,-1222.0,경기도 남양주시
2025,경기도,동두천시,-408.0,경기도 동두천시
2025,경기도,부천시,-3217.0,경기도 부천시
2025,경기도,성남시,-624.0,경기도 성남시
2025,경기도,수원시,710.0,경기도 수원시
2025,경기도,시흥시,-813.0,경기도 시흥시
2025,경기도,안산시,-3259.0,경기도 안산시
2025,경기도,안성시,660.0,경기도 안성시
2025,경기도,안양시,2944.0,경기도 안양시
2025,경기도,양주시,1893.0,경기도 양주시
2025,경기도,양평군,-454.0,경기도 양평군
2025,경기도,여주시,-502.0,경기도 여주시
2025,경기도,연천군,366.0,경기도 연천군
2025,경기도,오산시,2475.0,경기도 오산시
2025,경기도,용인시,-55.0,경기도 용인시
2025,경기도,의왕시,1560.0,경기도 의왕시
2025,경기도,의정부시,-82.0,경기도 의정부시
2025,경기도,이천시,-214.0,경기도 이천시
2025,경기도,파주시,3110.0,경기도 파주시
2025,경기도,평택시,4559.0,경기도 평택시
2025,경기도,포천시,-448.0,경기도 포천시
2025,경기도,하남시,486.0,경기도 하남시
2025,경기도,화성시,8431.0,경기도 화성시
2025,경상남도,거제시,-1084.0,경상남도 거제시
2025,경상남도,거창군,-374.0,경상남도 거창군
2025,경상남도,고성군,-425.0,경상남도 고성군
2025,경상남도,김해시,-825.0,경상남도 김해시
2025,경상남도,남해군,85.0,경상남도 남해군
2025,경상남도,밀양시,-432.0,경상남도 밀양시
2025,경상남도,사천시,-125.0,경상남도 사천시
2025,경상남도,산청군,-229.0,경상남도 산청군
2025,경상남도,양산시,-112.0,경상남도 양산시
2025,경상남도,의령군,-144.0,경상남도 의령군
2025,경상남도,진주시,-1182.0,경상남도 진주시
2025,경상남도,창녕군,-291.0,경상남도 창녕군
2025,경상남도,창원시,-3279.0,경상남도 창원시
2025,경상남도,통영시,-683.0,경상남도 통영시
2025,경상남도,하동군,-270.0,경상남도 하동군
2025,경상남도,함안군,-541.0,경상남도 함안군
2025,경상남도,함양군,-243.0,경상남도 함양군
2025,경상남도,합천군,-276.0,경상남도 합천군
2025,경상북도,경산시,-1126.0,경상북도 경산시
2025,경상북도,경주시,-430.0,경상북도 경주시
2025,경상북도,고령군,-154.0,경상북도 고령군
2025,경상북도,구미시,-894.0,경상북도 구미시
2025,경상북도,김천시,-828.0,경상북도 김천시
2025,경상북도,문경시,-727.0,경상북도 문경시
2025,경상북도,봉화군,-184.0,경상북도 봉화군
2025,경상북도,상주시,-602.0,경상북도 상주시
2025,경상북도,성주군,-243.0,경상북도 성주군
2025,경상북도,안동시,-299.0,경상북도 안동시
2025,경상북도,영덕군,-183.0,경상북도 영덕군
2025,경상북도,영양군,162.0,경상북도 영양군
2025,경상북도,영주시,-887.0,경상북도 영주시
2025,경상북도,영천시,-1068.0,경상북도 영천시
2025,경상북도,예천군,-111.0,경상북도 예천군
2025,경상북도,울릉군,-75.0,경상북도 울릉군
2025,경상북도,울진군,-56.0,경상북도 울진군
2025,경상북도,의성군,-221.0,경상북도 의성군
2025,경상북도,청도군,-205.0,경상북도 청도군
2025,경상북도,청송군,-49.0,경상북도 청송군
2025,경상북도,칠곡군,-1010.0,경상북도 칠곡군
2025,경상북도,포항시,-1566.0,경상북도 포항시
2025,광주광역시,광산구,-1633.0,광주광역시 광산구
2025,광주광역시,남  구,-825.0,광주광역시 남  구
2025,광주광역시,동  구,-87.0,광주광역시 동  구
2025,광주광역시,북  구,-2839.0,광주광역시 북  구
2025,광주광역시,서  구,-1697.0,광주광역시 서  구
2025,대구광역시,군위군,-22.0,대구광역시 군위군
2025,대구광역시,남  구,-3.0,대구광역시 남  구
2025,대구광역시,달서구,-2325.0,대구광역시 달서구
2025,대구광역시,달성군,-1146.0,대구광역시 달성군
2025,대구광역시,동  구,-71.0,대구광역시 동  구
2025,대구광역시,북  구,-1432.0,대구광역시 북  구
2025,대구광역시,서  구,80.0,대구광역시 서  구
2025,대구광역시,수성구,-2204.0,대구광역시 수성구
2025,대구광역시,중  구,1804.0,대구광역시 중  구
2025,대전광역시,대덕구,-1013.0,대전광역시 대덕구
2025,대전광역시,동  구,639.0,대전광역시 동  구
2025,대전광역시,서  구,1636.0,대전광역시 서  구
2025,대전광역시,유성구,1659.0,대전광역시 유성구
2025,대전광역시,중  구,335.0,대전광역시 중  구
2025,부산광역시,강서구,1872.0,부산광역시 강서구
2025,부산광역시,금정구,-989.0,부산광역시 금정구
2025,부산광역시,기장군,-434.0,부산광역시 기장군
2025,부산광역시,남  구,-1380.0,부산광역시 남  구
2025,부산광역시,동  구,-220.0,부산광역시 동  구
2025,부산광역시,동래구,-587.0,부산광역시 동래구
2025,부산광역시,부산진구,2886.0,부산광역시 부산진구
2025,부산광역시,북  구,-1529.0,부산광역시 북  구
2025,부산광역시,사상구,-1477.0,부산광역시 사상구
2025,부산광역시,사하구,-1873.0,부산광역시 사하구
2025,부산광역시,서  구,-509.0,부산광역시 서  구
2025,부산광역시,수영구,-360.0,부산광역시 수영구
2025,부산광역시,연제구,414.0,부산광역시 연제구
2025,부산광역시,영도구,-219.0,부산광역시 영도구
2025,부산광역시,중  구,-272.0,부산광역시 중  구
2025,부산광역시,해운대구,-1537.0,부산광역시 해운대구
2025,서울특별시,강남구,-1291.0,서울특별시 강남구
2025,서울특별시,강동구,5887.0,서울특별시 강동구
2025,서울특별시,강북구,-769.0,서울특별시 강북구
2025,서울특별시,강서구,1762.0,서울특별시 강서구
2025,서울특별시,관악구,5019.0,서울특별시 관악구
2025,서울특별시,광진구,2052.0,서울특별시 광진구
2025,서울특별시,구로구,1474.0,서울특별시 구로구
2025,서울특별시,금천구,1414.0,서울특별시 금천구
2025,서울특별시,노원구,-1779.0,서울특별시 노원구
2025,서울특별시,도봉구,-803.0,서울특별시 도봉구
2025,서울특별시,동대문구,4233.0,서울특별시 동대문구
2025,서울특별시,동작구,1454.0,서울특별시 동작구
2025,서울특별시,마포구,1365.0,서울특별시 마포구
2025,서울특별시,서대문구,481.0,서울특별시 서대문구
2025,서울특별시,서초구,908.0,서울특별시 서초구
2025,서울특별시,성동구,2658.0,서울특별시 성동구
2025,서울특별시,성북구,1758.0,서울특별시 성북구
2025,서울특별시,송파구,559.0,서울특별시 송파구
2025,서울특별시,양천구,-2557.0,서울특별시 양천구
2025,서울특별시,영등포구,3134.0,서울특별시 영등포구
2025,서울특별시,용산구,1493.0,서울특별시 용산구
2025,서울특별시,은평구,52.0,서울특별시 은평구
2025,서울특별시,종로구,297.0,서울특별시 종로구
2025,서울특별시,중구,218.0,서울특별시 중구
2025,서울특별시,중랑구,1153.0,서울특별시 중랑구
2025,울산광역시,남구,107.0,울산광역시 남구
2025,울산광역시,동구,-438.0,울산광역시 동구
2025,울산광역시,북구,-173.0,울산광역시 북구
2025,울산광역시,울주군,-289.0,울산광역시 울주군
2025,울산광역시,중구,-683.0,울산광역시 중구
2025,인천광역시,강화군,-118.0,인천광역시 강화군
2025,인천광역시,계양구,-958.0,인천광역시 계양구
2025,인천광역시,남  구,0.0,인천광역시 남  구
2025,인천광역시,남동구,-1047.0,인천광역시 남동구
2025,인천광역시,동  구,-443.0,인천광역시 동  구
2025,인천광역시,미추홀구,1828.0,인천광역시 미추홀구
2025,인천광역시,부평구,-6.0,인천광역시 부평구
2025,인천광역시,서구,5115.0,인천광역시 서구
2025,인천광역시,연수구,1207.0,인천광역시 연수구
2025,인천광역시,옹진군,-132.0,인천광역시 옹진군
2025,인천광역시,중  구,3375.0,인천광역시 중  구
2025,전라남도,강진군,-109.0,전라남도 강진군
2025,전라남도,고흥군,-236.0,전라남도 고흥군
2025,전라남도,곡성군,89.0,전라남도 곡성군
2025,전라남도,광양시,-255.0,전라남도 광양시
2025,전라남도,구례군,-78.0,전라남도 구례군
2025,전라남도,나주시,295.0,전라남도 나주시
2025,전라남도,담양군,-219.0,전라남도 담양군
2025,전라남도,목포시,-2326.0,전라남도 목포시
2025,전라남도,무안군,730.0,전라남도 무안군
2025,전라남도,보성군,-69.0,전라남도 보성군
2025,전라남도,순천시,-672.0,전라남도 순천시
2025,전라남도,신안군,630.0,전라남도 신안군
2025,전라남도,여수시,-2131.0,전라남도 여수시
2025,전라남도,영광군,471.0,전라남도 영광군
2025,전라남도,영암군,-529.0,전라남도 영암군
2025,전라남도,완도군,-279.0,전라남도 완도군
2025,전라남도,장성군,267.0,전라남도 장성군
2025,전라남도,장흥군,-102.0,전라남도 장흥군
2025,전라남도,진도군,-203.0,전라남도 진도군
2025,전라남도,함평군,-156.0,전라남도 함평군
2025,전라남도,해남군,-261.0,전라남도 해남군
2025,전라남도,화순군,-255.0,전라남도 화순군
2025,전북특별자치도,고창군,-192.0,전북특별자치도 고창군
2025,전북특별자치도,군산시,-871.0,전북특별자치도 군산시
2025,전북특별자치도,김제시,314.0,전북특별자치도 김제시
2025,전북특별자치도,남원시,-519.0,전북특별자치도 남원시
2025,전북특별자치도,무주군,-73.0,전북특별자치도 무주군
2025,전북특별자치도,부안군,-291.0,전북특별자치도 부안군
2025,전북특별자치도,순창군,83.0,전북특별자치도 순창군
2025,전북특별자치도,완주군,304.0,전북특별자치도 완주군
2025,전북특별자치도,익산시,-766.0,전북특별자치도 익산시
2025,전북특별자치도,임실군,-141.0,전북특별자치도 임실군
2025,전북특별자치도,장수군,70.0,전북특별자치도 장수군
2025,전북특별자치도,전주시,-3821.0,전북특별자치도 전주시
2025,전북특별자치도,정읍시,-371.0,전북특별자치도 정읍시
2025,전북특별자치도,진안군,-26.0,전북특별자치도 진안군
2025,제주특별자치도,서귀포시,-1132.0,제주특별자치도 서귀포시
2025,제주특별자치도,제주시,-1531.0,제주특별자치도 제주시
2025,충청남도,계룡시,-422.0,충청남도 계룡시
2025,충청남도,공주시,-626.0,충청남도 공주시
2025,충청남도,금산군,-332.0,충청남도 금산군
2025,충청남도,논산시,-450.0,충청남도 논산시
2025,충청남도,당진시,212.0,충청남도 당진시
2025,충청남도,보령시,-413.0,충청남도 보령시
2025,충청남도,부여군,-372.0,충청남도 부여군
2025,충청남도,서산시,-733.0,충청남도 서산시
2025,충청남도,서천군,-212.0,충청남도 서천군
2025,충청남도,아산시,1075.0,충청남도 아산시
2025,충청남도,예산군,-56.0,충청남도 예산군
2025,충청남도,천안시,2120.0,충청남도 천안시
2025,충청남도,청양군,-199.0,충청남도 청양군
2025,충청남도,태안군,-258.0,충청남도 태안군
2025,충청남도,홍성군,225.0,충청남도 홍성군
2025,충청북도,괴산군,413.0,충청북도 괴산군
2025,충청북도,단양군,-167.0,충청북도 단양군
2025,충청북도,보은군,-44.0,충청북도 보은군
2025,충청북도,영동군,-137.0,충청북도 영동군
2025,충청북도,옥천군,187.0,충청북도 옥천군
2025,충청북도,음성군,844.0,충청북도 음성군
2025,충청북도,제천시,-565.0,충청북도 제천시
2025,충청북도,증평군,-116.0,충청북도 증평군
2025,충청북도,진천군,-66.0,충청북도 진천군
2025,충청북도,청주시,1537.0,충청북도 청주시
2025,충청북도,충주시,-243.0,충청북도 충주시
